id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
49669023,Inner Sunset Guest Suite,1547845,Aileen,,Inner Sunset,37.76272,-122.4664,Entire home/apt,153,2,25,2021-11-28,5.10,1,123,25,pending
49675594,"Noe Valley, sunny, views, entertainment, shops",400649844,Cheryl,,Glen Park,37.74054,-122.42521,Private room,28,30,3,2021-08-07,1.55,2,68,3,
49684806,Classic meets contemporary in quiet Mission flat,2949919,Jesse,,Mission,37.759,-122.41007,Entire home/apt,250,2,8,2021-08-20,1.26,2,0,8,pending
49687674,"Getaway in North Beach, San Francisco",399107757,Nando,,North Beach,37.79968,-122.40409,Private room,60,1,25,2021-11-13,17.86,2,179,25,STR-0003824
49688797,SF private room 中,66385869,Bobby,,Outer Mission,37.72596,-122.43977,Private room,60,30,2,2021-10-03,0.36,6,62,2,
49694414,Noe Valley Sanctuary,3303232,Lydia,,Noe Valley,37.74608,-122.42824,Entire home/apt,500,30,0,,,1,186,0,
49708275,Castro Top floor with 2 beds city views 800 SQFT,1753794,Ashish,,Castro/Upper Market,37.76584,-122.43616,Private room,94,1,43,2021-11-28,43,3,18,43,pending
49710465,"Ritz Carlton Club, San Fransico - 3 Bedroom",194953121,,,Chinatown,37.79257,-122.40629,Entire home/apt,682,3,0,,,12,0,0,Licensed Hotel/B&B
49710536,"Ritz Carlton Club, San Fransico - 1 Bedroom",194953121,,,Chinatown,37.79302,-122.40782,Entire home/apt,414,3,0,,,12,0,0,Licensed Hotel/B&B
49714479,Charming 400 sqft ground level studio,1753794,Ashish,,Castro/Upper Market,37.76626,-122.43643,Entire home/apt,108,1,71,2021-11-26,31.32,3,26,71,STR-0004559
49715126,Converted Warehouse Apartment,91589594,Ant,,Mission,37.76066,-122.41044,Entire home/apt,200,30,3,2021-09-30,0.57,1,137,3,
49715655,3 Bedroom apartment in the Marina District,75202634,Ana,,Marina,37.799458,-122.440491,Entire home/apt,250,30,1,2021-11-13,1,1,149,1,
49715754,Cozy Home in San Francisco,200200626,Lourdes,,Ocean View,37.7193,-122.45495,Private room,58,1,12,2021-11-11,3.79,3,90,12,STR-0003391
49716805,"Convenient Getaway in North Beach, San Francisco",399107757,Nando,,North Beach,37.80009,-122.40252,Private room,60,1,24,2021-11-15,10.14,2,53,24,STR-0003824
49717356,Cozy home in SF with view,200200626,Lourdes,,Ocean View,37.7212,-122.45651,Private room,58,1,23,2021-11-14,8.73,3,90,23,STR-0003391
49718825,Explore City and Nature From a Cozy Guest Suite,400992467,Adam,,Glen Park,37.73881,-122.43529,Entire home/apt,100,3,0,,,1,30,0,0010356
49736626,Potrero Hill 2 BR 2 BA w Deck and Yard,1257432,Rebecca,,Potrero Hill,37.76187,-122.4056,Entire home/apt,240,30,0,,,22,0,0,
49738094,Beautiful Bernal Heights 2 BD/1 BA Apt. 30 Day Min,614436,Dennis J.,,Bernal Heights,37.74641,-122.40626,Entire home/apt,185,30,2,2021-10-15,0.61,2,279,2,
49738591,Perfect City Getaway to Beautiful San Francisco!,7097960,Cynthia,,Western Addition,37.78725,-122.4429,Entire home/apt,130,30,1,2021-11-12,1,1,314,1,
49773913,TREAT SUITE,46740514,Freddi,,Mission,37.75431,-122.41199,Private room,85,30,0,,,2,138,0,
49773935,Gorgeous Cole Valley Victorian near Golden Gate Park,375204509,Bungalow,,Haight Ashbury,37.76773,-122.4503,Entire home/apt,513,30,0,,,22,0,0,
49798961,Spacious & Centrally located (Financial District),194618130,Richardson,,Financial District,37.79736,-122.40127,Private room,60,30,0,,,3,335,0,
49800767,52 - 3B1.5B Cozy Unit close to Downtown SF & SFO,191758262,Haixia,,Bayview,37.73018,-122.39922,Entire home/apt,111,2,16,2021-10-31,6.96,1,115,16,STR-0004748
49802527,Beautiful City Cottage next to Park Presidio & GG,5154526,Johnny,,Inner Richmond,37.78436,-122.47446,Entire home/apt,150,1,39,2021-11-21,18.57,1,118,39,pending
49803162,1 Bed perfect for Work from home!,401652710,Siddharth,,Mission,37.7584,-122.41961,Private room,60,30,3,2021-10-09,3,1,126,3,
49808473,ENTIRE FAMILY HOUSE by GG PARK - Presidio Heights,163722561,Ann,,Inner Richmond,37.78222,-122.47218,Entire home/apt,248,30,0,,,3,0,0,
49824421,★ Lovely 1909 Victorian in the CENTER of SF ★,46339887,Tim And Leah,,Western Addition,37.777672,-122.443161,Entire home/apt,443,4,18,2021-11-28,3.60,1,328,18,pending
49834625,New Condo with Amazing WFH Setup and Private Patio,1671976,Stefan,,Nob Hill,37.796,-122.41101,Entire home/apt,135,30,1,2021-09-03,0.32,3,61,1,
